598.069498069 , 0.380376556251
630.888030888 , 0.43867452434
654.054054054 , 0.433783390366
694.594594595 , 0.4635856279
729.343629344 , 0.514861929047
764.092664093 , 0.593083961061
802.702702703 , 0.674685288292
850.965250965 , 0.729527017288
901.158301158 , 0.732327077892
949.420849421 , 0.657276560883
1001.54440154 , 0.552488379709
1053.66795367 , 0.474305592238
1103.86100386 , 0.488421889793
1152.12355212 , 0.553507768531
1202.31660232 , 0.606881691428
1250.57915058 , 0.595297833295
1300.77220077 , 0.561482734114
1347.1042471 , 0.524975870813
1406.94980695 , 0.524440933849
1451.35135135 , 0.518172248534
1497.68339768 , 0.527975808174
1545.94594595 , 0.56792402678
1601.93050193 , 0.686054799111
1773.49399836 , 0.789487089748
1856.14702155 , 0.86832405312
1949.13982703 , 0.947404550093
2104.39964959 , 1.31053443438
2228.31394915 , 1.45321690301
2279.68668456 , 1.32287830824
2341.26873183 , 1.15691048286
2402.91601431 , 1.05335685619
2506.11813166 , 1.09852244827
2537.13747857 , 1.13504008427
2640.66577201 , 1.36686403513
2764.93886528 , 1.73584146598
2878.67647059 , 1.96426764516
2971.60404086 , 2.07115056315
3074.8061582 , 2.15986973758
3167.44016998 , 1.9910647519
3229.21792291 , 1.90330647581
3311.77309327 , 1.98218631515
3425.41284575 , 2.10691490622
3507.90278088 , 2.07676124566
3631.81708044 , 2.24871877898
3797.18836204 , 3.01246701823
3880.00447327 , 4.24777405977
3880.00447327 , 4.24777405977